horse_idx,layer_idx,sawyer-right_j0,sawyer-right_j1,sawyer-right_j2,sawyer-right_j3,sawyer-right_j4,sawyer-right_j5,sawyer-right_j6
6,276,-0.8626689990764258,0.38745191592122996,0.7610957734443332,-0.8830385628317214,0.8087740777665529,1.455158115829023,0.45922657963996943
6,277,-0.8694877970028929,0.3819193043130015,0.7591049697887444,-0.8699608845985408,0.8091966312747989,1.4535118793224848,0.4551944650321292
6,278,-0.8764236900667219,0.3763907153225293,0.7577407297357757,-0.8549607296501439,0.8099870789617256,1.4503788778895566,0.4491425693264156
6,279,-0.8814197852293935,0.3726003651345041,0.757819368165716,-0.8431588634348213,0.8110994555171988,1.4467755352191403,0.44319283378593854
6,280,-0.8871481059333065,0.36905514442261916,0.756552320568712,-0.8337852323061732,0.8110183666719817,1.4454264535085157,0.4403519383461025
6,281,-0.8940366110646006,0.36338251554214535,0.7547119202723851,-0.8198904951069703,0.8114743817488919,1.4434796433440367,0.4361774604645351
6,282,-0.8997895457429708,0.3588111363755563,0.7543416146841856,-0.8063471870264142,0.8124156927935111,1.4396788528386497,0.42982619560515134
6,283,-0.9058142737159626,0.35383773613807895,0.7534141815103588,-0.7933071090882724,0.8130723841876701,1.4366538214703668,0.4243314722670408
6,284,-0.9120014453491598,0.34907194413983983,0.7523016714401699,-0.7806589115627287,0.8134459485282721,1.4340746414240106,0.4196592890014095
6,285,-0.9181678214441111,0.34424585162248716,0.7512784522609496,-0.7677647439251392,0.8138992663449011,1.431396079315019,0.41492975372925156
6,286,-0.9243959581492869,0.3389538921487265,0.7502196237216626,-0.7542905635991541,0.8144953488372026,1.4285166076517233,0.409792794090912
6,287,-0.9305901296588871,0.3340243581723934,0.7493732785710816,-0.7408105962800557,0.815016526476423,1.4253937788002053,0.40451657093427523
6,288,-0.9368627766264876,0.32863757306448266,0.74833579760779,-0.7270547249290208,0.8155639305525612,1.4223806730030784,0.3992550672216537
6,289,-0.9431065862352955,0.32361591697606273,0.7474946453861914,-0.7134212920624989,0.8160485949492887,1.4192433660790311,0.394065218410439
6,290,-0.9494349209087796,0.3181210583313059,0.7464621083128764,-0.6994488818248656,0.8165624059045983,1.4161846864217387,0.38882422706098224
6,291,-0.9556865909713933,0.3130199152361194,0.7457493226435106,-0.685440990952029,0.8170869871883313,1.4128156977720616,0.3834331149858134
6,292,-0.9621450828656933,0.3073553628881108,0.7446384197633459,-0.67123062187346,0.8175343997807316,1.40978667904799,0.3782645898787843
6,293,-0.9684558305893237,0.3017474363555998,0.7438749615890144,-0.656642864500206,0.8181248145929849,1.4062204455385108,0.37253675578312095
6,294,-0.974707382986787,0.2964928152299855,0.7433742759438381,-0.6420978666839575,0.8187111463098748,1.4024738924939422,0.36680098542054373
6,295,-0.9813157025682737,0.2905996185883325,0.7422254165602667,-0.6273940144494112,0.8190602482725468,1.3993379447837369,0.36155067184971307
6,296,-0.9877664469170948,0.2847731486222116,0.741491025185732,-0.6123339165347497,0.8196149476947561,1.3956679571050412,0.35581606922970993
6,297,-0.9941637816938139,0.27890871361911773,0.74093163871259,-0.5969857838599835,0.8202131381002942,1.3916756908266081,0.3496807884583813
6,298,-1.0005797383099249,0.2733402151702121,0.7405338389184937,-0.5817346841622381,0.8207829629542894,1.387678740466302,0.34379851218332097
6,299,-1.0073684979311153,0.26714056364092376,0.7394177138068951,-0.5663240267976215,0.8210569756024738,1.3843514943746658,0.3384159525674897
7,0,1.2541319469095982,0.12190942965487907,-1.6016950220385777,1.3407252342084046,0.09597261830151031,-0.08236435677050011,3.3455972626689485
7,1,1.253902133467931,0.12133825925045945,-1.6004950203439785,1.3495253760081147,0.0925605998881649,-0.0918536623420751,3.3480238661098194
7,2,1.253584494043795,0.12135424503012057,-1.5994734732664535,1.3593915945888586,0.08927157631743708,-0.10276504988775526,3.3511391922281573
7,3,1.2530116181477204,0.12192216610289536,-1.5991354897534427,1.3684037691630317,0.08682706441599837,-0.1125561985777419,3.3541875247450434
7,4,1.2522743380542725,0.12280697286788829,-1.5989696433107852,1.3768898055236056,0.08473778084158112,-0.12166702232682328,3.357065176320877
7,5,1.2514777673243913,0.12353074899015305,-1.598834809467422,1.3853882769027484,0.08266750006490142,-0.13083865563010558,3.3599297119307536
7,6,1.2506343680454566,0.12430689349974729,-1.5985951143450208,1.3939335399835469,0.08050634564233382,-0.14021356864855453,3.36273827563126
7,7,1.2496987488381641,0.12500107193874885,-1.5984773835947708,1.402488967299002,0.07845428959394306,-0.14967218774096908,3.3655861565173613
7,8,1.2486815529108402,0.12590149371909748,-1.598350431755387,1.4109755287361405,0.0764588910065324,-0.15916309019036703,3.3683755869154184
7,9,1.2475687473005637,0.12673724101003442,-1.5983783394519206,1.419451782923911,0.07461990280768827,-0.1686870318069214,3.3712048604042963
7,10,1.2463821793627359,0.12776836506145894,-1.5983622427211819,1.4278734881961894,0.07280703143141531,-0.1782679600887561,3.37396130770663
7,11,1.2451001616536546,0.12869969734158848,-1.5984919373055921,1.4362956603445547,0.07114045234655741,-0.18789714869852295,3.3767546167194356
7,12,1.2437438292696643,0.12983480997087393,-1.5985622788309468,1.4446596378352154,0.06949318374094951,-0.19758552881056862,3.379463402713849
7,13,1.242289421652308,0.13086104145866168,-1.5987854064568767,1.4530256310487155,0.06800482212342021,-0.2073197153026771,3.3822097836074057
7,14,1.2407608475244851,0.13210168697186345,-1.5989381776208436,1.4613329896994933,0.06653312242467159,-0.2171168127709592,3.384863253659214
7,15,1.2391325037183898,0.13322227390328611,-1.5992463316977952,1.4696458389941642,0.06522789122732778,-0.22696093621173982,3.3875538868293216
7,16,1.237429955725813,0.1345629574773009,-1.5994723234414636,1.4778992010198733,0.06393480961898125,-0.23687162361376998,3.390142986313437
7,17,1.2356260112776418,0.13577298373245952,-1.5998548264314372,1.4861602848529838,0.0628146067804961,-0.24682921148052195,3.3927677302194064
7,18,1.233747673414895,0.13720733547952443,-1.6001442658331415,1.4943608557465258,0.06170250188602764,-0.25685652664516473,3.3952829552753805
7,19,1.2317662889940046,0.1385015648523027,-1.6005907847686307,1.5025711693640564,0.060769414679852016,-0.2669305994082171,3.397832169657261
7,20,1.2297102680418948,0.14002329496336016,-1.6009338378568965,1.5107199657661865,0.05984032541896558,-0.2770775606064846,3.400264351985432
7,21,1.2275496700593445,0.14139531873823194,-1.6014339376667563,1.518880306399212,0.05909566293182049,-0.2872708491795081,3.402728744279102
7,22,1.2253142244815876,0.14299706736725903,-1.6018200587432012,1.5269777735810073,0.05835021828951912,-0.29753986525148773,3.4050687689761587
7,23,1.2229726784285342,0.14443904686064674,-1.6023630359070116,1.5350883378820268,0.05779416356284423,-0.30785439002518783,3.40743937043964
7,24,1.2205560779269686,0.146112798196576,-1.6027813809024405,1.5431342648703021,0.05723196122625969,-0.3182472454466885,3.409678442117858
7,25,1.2180318472235516,0.1476161021162771,-1.6033566125313272,1.551194763413867,0.05686393627399907,-0.3286844834373113,3.4119468455186266
7,26,1.2154323521060881,0.14935360104915318,-1.6037963494528618,1.5591883985470958,0.05648390811596887,-0.3392024504377099,3.4140766980263506
7,27,1.2127237474481634,0.1509089532565622,-1.6043933794040985,1.5671981054816777,0.05630255704307874,-0.3497633692198175,3.4162351328076204
7,28,1.209939928888436,0.15270056171129304,-1.6048432494378608,1.5751382014158615,0.05610160451397717,-0.3604071800320466,3.4182479995806636
7,29,1.207045364838463,0.15429751721443005,-1.6054514411707657,1.5830956570682633,0.05610402779176735,-0.3710919925921737,3.420289351594705
7,30,1.2040756644375203,0.15613370349870395,-1.6059006507930127,1.5909802497954288,0.056078744038721554,-0.3818616911940108,3.422178283237943
7,31,1.2009936518974569,0.1577616594194714,-1.606509779290854,1.5988836348860245,0.05626123812333143,-0.3926702299411866,3.42409627409738
7,32,1.1978366791629877,0.15963222986332953,-1.606947706525545,1.6067103196768027,0.0564069394720241,-0.40356541084530356,3.425855200726325
7,33,1.1945657745504137,0.16128036746494578,-1.6075478518704203,1.6145571948162751,0.05676487533112131,-0.41449690738529466,3.4276443958350313
7,34,1.1912202780315937,0.16317457208879668,-1.6079642524572932,1.6223230640351478,0.05707565696789706,-0.4255166401433853,3.4292681958141475
7,35,1.1877591990749716,0.1648316152649704,-1.6085457011647109,1.6301104285821055,0.05760294046173256,-0.4365698256884034,3.430924068964188
7,36,1.1842239302542985,0.166738726861724,-1.608931057543201,1.6378120418680653,0.058072401341781,-0.44771260212136477,3.4324086721300517
7,37,1.1805714744108664,0.16839372311945622,-1.609484662598503,1.6455364707788092,0.05876218019024425,-0.45888585990215053,3.433927643542502
7,38,1.1768453286993399,0.17030257285029224,-1.6098300706681485,1.6531700343037583,0.05938278943620731,-0.470149814688058,3.4352701027114634
7,39,1.173000381924667,0.17194479962415177,-1.610347179954797,1.6608275578186806,0.060227255429182155,-0.4814410787596791,3.436649527579423
7,40,1.1690823136637,0.1738441886183691,-1.6106446034390298,1.668388905973299,0.06099085168086671,-0.4928239275072274,3.437848026403241
7,41,1.165043869802884,0.17546326808618465,-1.6111171372195234,1.6759751379553764,0.06198124209748425,-0.5042308542228449,3.4390862091028445
7,42,1.160932873674972,0.17734219518491495,-1.6113595178829654,1.6834598122599242,0.06287929309157668,-0.5157299567839135,3.4401400416245713
7,43,1.1567000139068548,0.17892822779324688,-1.6117800245452578,1.6909699967357585,0.06400600842050665,-0.5272499999642204,3.4412362273611357
7,44,1.152395143808061,0.18077565672198753,-1.6119612189741988,1.6983732660313975,0.06502926321259273,-0.538862446264992,3.4421458030927967
7,45,1.1479670147900087,0.18231962699104923,-1.6123230586379527,1.705802306070516,0.06628239269066884,-0.5504927782728315,3.4431000675165016
7,46,1.1434673425950013,0.18412508418619106,-1.6124380151281152,1.7131193313097874,0.06742162578857626,-0.5622154761029593,3.443866797089974
7,47,1.1388431384351259,0.1856182452152431,-1.6127351570390782,1.720461833047658,0.06879020648632654,-0.5739532763034829,3.444680156790223
7,48,1.1341477599644514,0.1873714300147554,-1.6127797801775492,1.727687514961766,0.07003560408275575,-0.5857828895232005,3.445306403461668
7,49,1.129326731480143,0.1888061675412766,-1.6130071565853539,1.734937884543455,0.07150883614053789,-0.597625097053219,3.445980570830577
7,50,1.124434607293885,0.19049739345785785,-1.6129783657381231,1.7420666734310766,0.07285052102788944,-0.6095579701697863,3.4464695553771802
7,51,1.1194158829591005,0.1918662962125875,-1.6131317181910323,1.749218436363384,0.07441656475446182,-0.6215009383466452,3.4470071527120356
7,52,1.114326219874133,0.19348642315817802,-1.6130274279500136,1.7562451616335928,0.07584431613034069,-0.6335334584875464,3.447363008245996
7,53,1.109109157645704,0.1947834309943211,-1.613103412290682,1.763292988498757,0.07749202904260333,-0.6455746082145918,3.4477672865667497
7,54,1.1038209367097327,0.19632457516915805,-1.6129224614927558,1.7702127065980435,0.07899654038422674,-0.657703774518554,3.4479944873448463
7,55,1.0984046474831775,0.19754414627508282,-1.6129185344237675,1.7771506460552111,0.0807147616459051,-0.6698402081140032,3.4482691570550363
7,56,1.0929167931454156,0.19899871841820516,-1.6126604922901648,1.7839578610229665,0.0822861572348142,-0.6820624750430961,3.4483726844948044
7,57,1.0873003808386494,0.20013581607820277,-1.612575003028673,1.7907796675376342,0.08406358104042916,-0.6942909345563042,3.448521962947764
7,58,1.081611693362206,0.20149705491741426,-1.6122402210633802,1.7974687125945823,0.08569210060449471,-0.7066026997360132,3.4485072063070192
7,59,1.0757941307967902,0.2025473648443635,-1.6120724195215939,1.8041680429728193,0.08751771624629533,-0.718919909384662,3.4485357450560095
7,60,1.0699033830627436,0.2038095856408813,-1.6116620534288046,1.8107332077704001,0.08919402932573113,-0.7313174712280178,3.4484082710465347
7,61,1.0638834923462281,0.20476947945239235,-1.6114119800370321,1.8173035216283906,0.09105718630688214,-0.7437200022018609,3.4483210924507413
7,62,1.0577892890539424,0.2059277300513512,-1.6109278508738518,1.8237387583346791,0.092772019780303,-0.7561994493988619,3.448086696560728
7,63,1.0515659359352323,0.20679436709215898,-1.610596417037521,1.8301733990911466,0.0946625344866599,-0.768683485545737,3.4478889849930408
7,64,1.0452668558632312,0.20784465130488966,-1.6100409705011212,1.836472442540836,0.09640708389778661,-0.7812405597694219,3.4475535442165244
7,65,1.038838879549458,0.20861585904461363,-1.6096297901183982,1.8427645255888006,0.09831519357222435,-0.7938018797426349,3.4472506772750005
7,66,1.032333675829408,0.20955514548052026,-1.6090060907771861,1.8489209848867958,0.10008109299448713,-0.8064318250801833,3.4468200155599624
7,67,1.025700154573473,0.21022953806757286,-1.608517410899836,1.855063584249017,0.10199763863509564,-0.8190656415104904,3.446417442456878
7,68,1.0189878976193227,0.21105570518775404,-1.6078290147093286,1.8610710474668148,0.10377700044157102,-0.8317631572410471,3.4458973207001438
7,69,1.0121482910079578,0.21163260856744692,-1.6072656085212942,1.8670572882331729,0.10569333226274642,-0.8444640883263975,3.4454005417679565
7,70,1.0052284382266035,0.21234429801934665,-1.6065164657539341,1.8729093304146398,0.10747862003396669,-0.8572232942830427,3.444796688887768
7,71,0.998182630910545,0.21282360786264454,-1.6058815613253579,1.8787323857098834,0.10938647468587333,-0.8699853376409629,3.4442112879362066
7,72,0.9910552630223064,0.2134202748239797,-1.6050759465457745,1.8844228143307677,0.11117048896137184,-0.8827998132017195,3.4435293254885346
7,73,0.9838038724840471,0.21380253461637944,-1.6043731682811184,1.8900763599931645,0.11306215256998717,-0.8956164932200772,3.442860883929171
7,74,0.9764696439051898,0.21428435203007307,-1.6035155334913824,1.8955992721637358,0.11483801955562291,-0.9084794748028923,3.4421063771781917
7,75,0.9690138227399737,0.21457051519485035,-1.6027488565220844,1.9010773249530293,0.1167061227646761,-0.9213439529002194,3.4413605506118823
7,76,0.9614739593645364,0.21493831447082964,-1.6018438055720696,1.9064270852396317,0.1184671350246001,-0.9342483674219493,3.440538978905278
7,77,0.9538154188262393,0.2151296993110746,-1.6010175454890898,1.9117240859659885,0.12030470717522529,-0.9471534926215809,3.439721472548098
7,78,0.9460717730468227,0.2153850101757508,-1.6000697547930167,1.916895475977397,0.12204437259081946,-0.960092098096854,3.4388381785684303
7,79,0.9382125769924161,0.215483194307351,-1.5991885451019876,1.9220061116687988,0.12384488008251875,-0.9730304506080972,3.437954766562708
7,80,0.9302674401869623,0.21562817608083948,-1.5982027402516592,1.926994041188256,0.12555679821721538,-0.9859957637315079,3.4370149669041745
7,81,0.922210248090146,0.2156350185037393,-1.597271572102616,1.931913562128298,0.12731419585702236,-0.9989596815916443,3.4360713887152516
7,82,0.9140663564076988,0.21567248984506007,-1.596252409240944,1.936713115691569,0.1289921861439179,-1.011944045505915,3.4350801667783775
7,83,0.9058141634674589,0.21559004200497986,-1.5952766141738883,1.9414370222224393,0.130700912896896,-1.0249255797263415,3.434082138288475
7,84,0.8974747523410577,0.21552345525790584,-1.594228707121153,1.9460434638867874,0.13233895351351804,-1.0379210917774984,3.433044410242844
7,85,0.889030897342559,0.2153539554325781,-1.5932139176294242,1.9505674419223702,0.13399397834856247,-1.0509119199132382,3.431997600792621
7,86,0.8804996687290076,0.215187357052444,-1.5921418162815404,1.9549761248773823,0.13558623878670736,-1.0639103524662794,3.4309181289858177
7,87,0.8718679273300608,0.214933257186921,-1.5910939277825007,1.9592961436057645,0.1371830635378363,-1.07690179335523,3.4298281027897604
7,88,0.8631491728247374,0.21467123831069534,-1.590002082086031,1.9635027559334903,0.13872398289554005,-1.0898947018097713,3.4287114953851208
7,89,0.8543337757679998,0.21433524903714432,-1.588927136589467,1.9676151275440221,0.14025865872353702,-1.102877814681536,3.427583664199123
7,90,0.8454320897331661,0.2139828165307242,-1.5878199614167177,1.9716152273640657,0.1417430144689928,-1.1158563050302457,3.4264344267898568
7,91,0.8364376675845542,0.21356792958912227,-1.5867241522792777,1.9755162885771744,0.14321200208589407,-1.1288216255415366,3.4252740302168427
7,92,0.8273582871473513,0.21313042642854169,-1.5856060362669029,1.9793057891195258,0.14463493676702133,-1.1417764442870821,3.4240965696933885
7,93,0.8181900403965026,0.2126399936773044,-1.5844954971726721,1.9829922792901724,0.1460351633393195,-1.1547142939183488,3.422908633680243
7,94,0.8089385905484867,0.21212299540391996,-1.5833708411061316,1.9865672116623638,0.1473923443724825,-1.1676358216433405,3.421707258612351
7,95,0.7996021196595352,0.21156075827373666,-1.5822516431099247,1.9900358226372663,0.14872110612557315,-1.1805360465624182,3.420496587550497
7,96,0.7901848328925728,0.21096996392416903,-1.5811249006853523,1.993392608193377,0.1500086867275476,-1.1934142874527889,3.4192755301233664
7,97,0.780686304177459,0.21034007963117354,-1.5800028917738207,1.996640299236242,0.1512636512156633,-1.206266478175305,3.4180467021531578
7,98,0.7711098408906653,0.20968125349437,-1.5788785749665177,1.9997755914827287,0.15247839694075718,-1.2190910772252082,3.416810095087315
7,99,0.761456005984764,0.20898827012649626,-1.5777593541396207,2.002799638290398,0.15365754503524934,-1.231884601816127,3.415567458960829
7,100,0.7517274451156037,0.20826719918077893,-1.576642007789902,2.005710270092453,0.15479685181209785,-1.2446448144413798,3.414319339581027
7,101,0.7419254694799194,0.20751604874268648,-1.575530947476573,2.00850783669722,0.1558985250714887,-1.2573685603680422,3.4130670289587295
7,102,0.7320524765157486,0.20673850247133865,-1.5744251384804036,2.011191109034668,0.156960327228877,-1.2700533567696675,3.4118113294046437
7,103,0.7221101550392206,0.20593438764862346,-1.573327268426798,2.0137599106159394,0.15798321472459861,-1.2826962016371932,3.410553289815401
7,104,0.7121007523135979,0.20510614360036447,-1.5722374954534852,2.0162133577172456,0.1589660976772346,-1.2952943348885848,3.4092937881656735
7,105,0.7020262798432534,0.20425451491457744,-1.5711576005410879,2.0185511361991373,0.1599093063227115,-1.3078448120549488,3.4080337684209296
7,106,0.6918889915973185,0.20338133207050285,-1.5700882787908754,2.0207726575233966,0.1608123650077336,-1.320344797357655,3.4067741145377037
7,107,0.6816910476240883,0.2024877749754991,-1.5690308598420948,2.022877500872944,0.16167541244809172,-1.3327913361898982,3.4055157012935635
7,108,0.6714347673255028,0.20157541311701513,-1.5679862503200452,2.0248652582632922,0.16249829816715003,-1.3451815411241739,3.40425938183628
7,109,0.6611224570593623,0.2006455869315679,-1.5669555485974394,2.026735596688795,0.1632811345368681,-1.3575124933045828,3.403005991796938
7,110,0.6507564875036485,0.19969976811307946,-1.5659396998381663,2.02848817899527,0.16402398501328225,-1.369781271620652,3.401756342711611
7,111,0.6403392546723218,0.19873935586315716,-1.5649396899355226,2.030122704765307,0.16472703254073512,-1.381984934117241,3.4005112260701975
7,112,0.6298732078976683,0.19776577440328788,-1.563956436603648,2.0316389292207746,0.16539048047399751,-1.394120557674426,3.399271416557704
7,113,0.6193608386491372,0.1967804102559945,-1.5629908398630807,2.0330367125099027,0.16601459287870624,-1.4061852587759829,3.3980376703055986
7,114,0.6088046338886178,0.19578467589241524,-1.5620437514513867,2.0343158169646918,0.16659971475456714,-1.418176113851777,3.3968107160190826
7,115,0.5982071413221185,0.1947799377398266,-1.5611160111127687,2.0354761662624243,0.16714622170367266,-1.430090245714116,3.3955912675343027
7,116,0.5875709224654616,0.19376756332218711,-1.5602084017791817,2.0365176845754087,0.16765454463937263,-1.4419248070156996,3.394380020879309
7,117,0.5768985592990544,0.19274888503081034,-1.559321687937249,2.0374403792051208,0.1681251690200435,-1.4536769757726158,3.393177650501048
7,118,0.5661926426215367,0.19172523954979132,-1.5584565831533705,2.038244233938494,0.16855863495107073,-1.4653439447542964,3.3919848097778913
7,119,0.5561721418483309,0.19121053987067427,-1.557850404982927,2.0378883993020467,0.16896198508787852,-1.4742767478796455,3.390825053595296
7,120,0.5454603822072341,0.189765145743784,-1.557101171871169,2.0389131318126426,0.1691471916918922,-1.4864952965986753,3.3899512777498764
7,121,0.5340849321423503,0.1886341712783631,-1.5561660641791002,2.039886485799881,0.16940317452810036,-1.4994608410143289,3.38866156821491
7,122,0.5236269369443568,0.18811476242340378,-1.5554958999733068,2.0393482205977747,0.1699018063697216,-1.5088665417970708,3.3873781204971656
7,123,0.5135032648214817,0.18730696381789338,-1.554979769488531,2.039013985854142,0.17008935801730685,-1.5182726382596474,3.3864282321180834
7,124,0.5027899415699922,0.18627020635618222,-1.5544516684959715,2.0390266534295147,0.17008709240970726,-1.5290334199129776,3.3854941819821174
7,125,0.49169708804892953,0.18521140250937415,-1.5538259461832689,2.0390813063245523,0.17018512164119334,-1.540456263976213,3.384429837296659
7,126,0.4806619125603318,0.18420380754747284,-1.5531302424912,2.039030147824797,0.1704073103533349,-1.5516861305532597,3.3833120968444073
7,127,0.4697728768511024,0.1832325421826496,-1.552449236915927,2.038834808120307,0.17063358976359885,-1.5625441322807048,3.382217160017495
7,128,0.45891389825678236,0.1822682375592576,-1.55182296620075,2.038502010811496,0.17079621204031398,-1.573210766658608,3.3811582824784736
7,129,0.4480135975838245,0.1813008467239627,-1.5512407162130228,2.038050201104622,0.1709032963391751,-1.5838125097382105,3.3801216525010274
7,130,0.4370835071259402,0.18033608981490903,-1.5506842386993491,2.03748886597024,0.170981079005071,-1.5943454206948493,3.3790971383772805
7,131,0.4261525565645732,0.1793808858607812,-1.550149229833469,2.036816314140099,0.17103984510456244,-1.604766854775632,3.3780844619036507
7,132,0.41523108263574654,0.1784372449909684,-1.5496401927653918,2.0360287434952498,0.17107652519722835,-1.615057908985024,3.3770872250657344
7,133,0.40431661822746146,0.17750457667060462,-1.5491608496483604,2.0351254202102593,0.17108726048258163,-1.6252217272984748,3.376107642823182
7,134,0.3934070903036827,0.17658275107615973,-1.5487115902038406,2.0341076872420376,0.17107229564705453,-1.6352636113941832,3.3751459014198
7,135,0.38250445659553606,0.17567263148699797,-1.5482915333203617,2.0329768462644218,0.17103398904912903,-1.6451831136955082,3.37420168263548
7,136,0.3716121826863656,0.17477530302333313,-1.5479002949070824,2.031733596130895,0.17097430761008522,-1.6549768566077039,3.3732750992670777
7,137,0.3607330933099915,0.1738916149803687,-1.5475380793282223,2.030378382991688,0.17089440839685624,-1.6646419673946973,3.3723666131029555
7,138,0.3485075920651276,0.17232498487955425,-1.5468717016612472,2.0298692136766183,0.17053912314132408,-1.6777068699924476,3.3714545384050782
7,139,0.3380149481217175,0.1718130672703056,-1.546481082072241,2.0279702704894658,0.17077081804555008,-1.685959944622008,3.3703393770111365
7,140,0.328211510146607,0.17130400865321202,-1.5463182489155984,2.0258290117897952,0.17081353750763584,-1.6931259448526292,3.3695469516790655
7,141,0.31644856745116656,0.1699027913931432,-1.5460596006453096,2.024542684561196,0.17019318333533845,-1.7045467753034145,3.3689116512212345
7,142,0.3058393146384677,0.1693535283598242,-1.5458585241988938,2.022376242363107,0.17019526639659885,-1.7127499069093572,3.3679280417534994
7,143,0.2946540468590491,0.16826297088377484,-1.5455478794463264,2.0206242000357393,0.16989664470328553,-1.7227815588612698,3.3671723676186964
7,144,0.28454639664396764,0.16781857583449059,-1.5454204228677204,2.018211623369186,0.16991929222193242,-1.7300314207006326,3.366291042896484
7,145,0.2733893187644494,0.1667431191932344,-1.5452728238115307,2.016167865951794,0.1694791145166531,-1.7397011808877823,3.3656638222867485
7,146,0.2619423643383487,0.16573278108411035,-1.5450723755909004,2.0140986211765712,0.16909216342390496,-1.7496616971723429,3.3648390689645487
7,147,0.2523404392219096,0.16548308085092417,-1.544989899219292,2.0113109964386355,0.1692450203459805,-1.7558126258128384,3.363967728469834
7,148,0.2414115446598054,0.164330167823169,-1.5452437145741778,2.008532176423413,0.16908670113245042,-1.764169768299034,3.3634352250477053
7,149,0.23105204806582022,0.16365915220736038,-1.544937570097864,2.0062438043797974,0.16852521554863728,-1.7723928418670916,3.3629834832251913
7,150,0.22010066261783431,0.16301594293467966,-1.5449195458396892,2.003574733755692,0.16816532729803,-1.7810619192910664,3.3621193798698275
7,151,0.2090463627293618,0.16210962552480518,-1.5451879812877778,2.0004210440430685,0.16817775995145945,-1.789130410776102,3.3612971166393106
7,152,0.1994323470691891,0.16172907057834202,-1.5449614059052155,1.9978175847852815,0.16776008918563626,-1.795965336769729,3.360794041764713
7,153,0.1888095159270593,0.16090686629156117,-1.5452812494679597,1.9944575291041517,0.1676934453822201,-1.8032454568565575,3.360181380597891
7,154,0.17925843506784903,0.16092186752125878,-1.545428184195372,1.9911571904708387,0.16731660948222787,-1.809247114744481,3.3595225715269414
7,155,0.1684122784706923,0.15982310949997616,-1.5456856911911676,1.987811435742795,0.16715804750209895,-1.8168951945412264,3.3591978401683407
7,156,0.15870193493324097,0.1598048273017781,-1.5458075217258829,1.984480598227047,0.16676176289384814,-1.8231792344088031,3.358541654535601
7,157,0.14790681067824343,0.1587751100557456,-1.5460780793663507,1.9810179815666857,0.1666428813981686,-1.8306918655720443,3.3581638392621675
7,158,0.13831258363243198,0.15880390626323396,-1.5462156021185223,1.9775038799482663,0.16630025354034644,-1.8366467935310682,3.3575487260835537
7,159,0.12766680226410554,0.15783864056121202,-1.546562232418354,1.9738605900644157,0.16616328243166267,-1.8437991435189967,3.3572203161045904
7,160,0.11813948030607055,0.1578916648774799,-1.5467456399119122,1.9701500707718043,0.1658512711922974,-1.8494796419041708,3.356664273143331
7,161,0.10759634237059143,0.1569836717289332,-1.547160226677734,1.9663480148804635,0.16569765125880279,-1.856368061617719,3.356368335778563
7,162,0.09812832819526451,0.15705835830652756,-1.5473773247570992,1.9624566741831606,0.16542393321199042,-1.8618089160099425,3.3558625359512604
7,163,0.08769734445537744,0.15621179803666385,-1.5478558334396786,1.958499916690603,0.16526023517266866,-1.8684234411338554,3.3555968197657755
7,164,0.07829269702638672,0.1563049185509456,-1.5481089239743142,1.954433688162684,0.16502516765789033,-1.8736263338959855,3.3551420760977324
7,165,0.06797402921633626,0.1555201588291949,-1.5486502078235156,1.950321805798195,0.1648548806810922,-1.87996532049107,3.3549078297604367
7,166,0.05863381113359098,0.1556294337751584,-1.5489398710975277,1.9460875273239049,0.1646588580316747,-1.8849375821525296,3.354503021621641
7,167,0.04842716593910162,0.15490607376890003,-1.5495414705855435,1.9418213194114737,0.16448715973199565,-1.8910016383260118,3.354300154207834
7,168,0.03915358060001753,0.15503037017250093,-1.54986813253544,1.9374261639093258,0.16433005960376768,-1.8957488270743157,3.353943821899696
7,169,0.02905879980114073,0.15436731417908528,-1.5505278890219953,1.9330060695645723,0.16416211545312423,-1.901537955945527,3.35377271697822
7,170,0.01985406993133433,0.15450629680831188,-1.5508920715697194,1.9284565396428954,0.16404356747502055,-1.906064354033674,3.353463268793441
7,171,0.009870866248193041,0.15390192513461748,-1.551607954375156,1.9238833519924203,0.16388438150455456,-1.9115791650701996,3.353324336609058
7,172,0.0007370810136032448,0.1540557809523718,-1.552009963334583,1.9191852903139763,0.16380414079468675,-1.9158882014975454,3.353060093998619
7,173,-0.009135177571090312,0.15350809400886967,-1.5527802318991644,1.9144602778487392,0.16365825936087824,-1.9211302819907012,3.3529536751705113
7,174,-0.018207074524985444,0.15367581647534279,-1.5532264419629698,1.9096207038392798,0.1636082371810742,-1.9252425004118996,3.352731561040036
7,175,-0.02798486223563057,0.1531750091436421,-1.5540466207174977,1.9047365402176748,0.16348200905742605,-1.9302304146633924,3.352661060957309
7,176,-0.036989989619097205,0.15336085094468493,-1.5545403910756963,1.8997689808357792,0.163455530776633,-1.9341511212784777,3.3524755204319723
7,177,-0.046654379152050084,0.15290806946564806,-1.5554010021494338,1.8947298365679321,0.1633613710946814,-1.9388614220920029,3.352441254923196
7,178,-0.055584465762637564,0.1531146101944679,-1.555941473105267,1.889634746625489,0.1633634499175631,-1.9425772353324537,3.352290868587036
7,179,-0.0651361407952401,0.15270849544132542,-1.5568432529652183,1.8844422159894099,0.16330308255582,-1.947010948220873,3.352293484909107
7,180,-0.07399260606459863,0.15293548138355992,-1.557430981542431,1.8792209566984357,0.16333400221089409,-1.950524977722324,3.3521778484914546
