horse_idx,layer_idx,panda-panda_joint1,panda-panda_joint2,panda-panda_joint3,panda-panda_joint4,panda-panda_joint5,panda-panda_joint6,panda-panda_joint7
1,220,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,221,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,222,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,223,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,224,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,225,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,226,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,227,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,228,2.5340514741386557,0.7300610360709441,-2.544723857906773,-2.550350284599109,2.794142813010014,2.7259130862132785,-1.6446992138552148
1,229,2.538826341345956,0.7298440806824967,-2.55048244019908,-2.5422315494900447,2.784585448357052,2.7353154133591775,-1.6380271653853413
1,230,2.5435889304122274,0.7296276831752931,-2.5562262148156036,-2.5341336909771925,2.775052659606619,2.744693563267534,-1.6313722734872662
1,231,2.5483567590609244,0.7294110475974604,-2.5619763084699705,-2.5260269235711803,2.7655093833184807,2.754082030587023,-1.6247100601818318
1,232,2.553118949116909,0.7291946682200661,-2.567719601872364,-2.517929743497891,2.7559773932262397,2.763459394792849,-1.6180557258314028
1,233,2.559913347423525,0.7284023402709863,-2.5755302819132395,-2.506630491476082,2.742784014586952,2.7762375004749553,-1.6089502160380615
1,234,2.572092634037965,0.7260864231908258,-2.588821081687467,-2.486845147128261,2.7198866549631764,2.7980299555459665,-1.5933476074973894
1,235,2.585459964506401,0.7230942995515239,-2.6029475979929164,-2.4655637312258354,2.6953158862482116,2.8212007585343555,-1.576714028284953
1,236,2.6023600123806774,0.718093516550979,-2.61956129435486,-2.439831655218393,2.665766550861454,2.8484736117919085,-1.557012529731001
1,237,2.6222974409056956,0.7112214768047058,-2.6378196261187346,-2.41114092704497,2.632759837539523,2.8783460432435617,-1.535312029610022
1,238,2.6449787662830717,0.7026796363930775,-2.6574285393703385,-2.3801136990702205,2.596914129811149,2.910265226598725,-1.5120227950183254
1,239,2.6710031958897074,0.6920929824120257,-2.678276753119073,-2.347147705639412,2.558404497105518,2.9438139815507793,-1.4874127899538667
1,240,2.6999818098820985,0.6799447184810535,-2.699707410546426,-2.3140971856093406,2.5188653871048197,2.9774459366094317,-1.4626576871082357
1,241,2.729175464351977,0.6677634430142236,-2.7202877903087948,-2.283358327862426,2.4812669874972584,3.0089466524779915,-1.43948024985058
1,242,2.7580836446637256,0.6558218207647222,-2.7398172478618297,-2.2552080947903415,2.4460124678132518,3.0380590859951337,-1.4180853373804303
1,243,2.7852829528113903,0.6451491251520983,-2.7573282442559255,-2.231942973801348,2.4155695161852404,3.062787842333021,-1.4001085419310328
1,244,2.8120508199775585,0.6347989420704455,-2.774326345459514,-2.209923475276692,2.3863517389812725,3.086399701290554,-1.3830029270887845
1,245,2.834286549814196,0.6266836003980777,-2.7881513919501106,-2.1933441488143743,2.3635833026613544,3.1047043059229122,-1.3699961361758497
1,246,2.8534741619926947,0.6200732589805422,-2.7998411917050996,-2.180430541516389,2.3451584640231258,3.119434207680822,-1.359750880198488
